Date,MSCI World EUR,MSCI Europe EUR,MSCI USA EUR
15/10/2018,181.1190,121.4400,221.7450
16/10/2018,184.3960,123.2600,226.6440
17/10/2018,185.0600,122.7700,227.5370
18/10/2018,183.4720,122.1300,225.0000
19/10/2018,183.1870,122.0700,224.7220
22/10/2018,182.8180,121.5500,224.2920
23/10/2018,181.2510,119.7400,223.3010
24/10/2018,178.1890,119.4200,217.5340
25/10/2018,180.0310,120.0300,221.9320
26/10/2018,177.9840,119.1400,218.2740
29/10/2018,177.1320,120.1600,216.4400
30/10/2018,179.4680,120.1900,220.3530
31/10/2018,182.2260,122.2600,223.4950
1/11/2018,182.8600,122.7200,224.6810
2/11/2018,182.7780,123.0300,223.5780
5/11/2018,182.7820,122.9100,224.2440
6/11/2018,183.4090,122.5100,225.3030
7/11/2018,185.5540,123.7700,228.9340
8/11/2018,186.1000,124.0000,229.1570
9/11/2018,185.5600,123.5800,228.4660
12/11/2018,184.1160,122.4200,225.9700
13/11/2018,183.4440,123.2500,225.0690
14/11/2018,181.9710,122.5500,222.8200
15/11/2018,182.8000,121.3500,225.0090
16/11/2018,182.0780,121.1300,224.0160
19/11/2018,179.1650,120.2200,219.0680
20/11/2018,176.8990,118.8500,215.9350
21/11/2018,177.8720,120.2400,217.0200
22/11/2018,177.6060,119.3700,216.7720
23/11/2018,177.7880,119.7600,216.5660
26/11/2018,180.0300,121.2800,220.0900
27/11/2018,180.9060,120.9900,221.6470
28/11/2018,183.8200,120.9900,227.0380
29/11/2018,182.4870,121.1900,224.3390
30/11/2018,184.1020,120.9900,227.4580
3/12/2018,185.9690,122.2500,229.5070
4/12/2018,181.4300,121.3200,222.0060
5/12/2018,180.8550,119.8700,222.2120
6/12/2018,178.6000,116.1600,221.1440
7/12/2018,176.1710,116.9300,215.7840
10/12/2018,175.2820,114.7400,216.4300
11/12/2018,176.2510,116.4900,217.3110
12/12/2018,177.5150,118.4400,217.7250
13/12/2018,177.6720,118.2800,217.9690
14/12/2018,175.5780,117.5300,214.8060
17/12/2018,172.4320,116.1900,209.5600
18/12/2018,171.4680,115.1900,209.0820
19/12/2018,169.2090,115.5300,204.8180
20/12/2018,166.6240,113.8800,201.6640
21/12/2018,164.1690,113.8900,197.5060
24/12/2018,161.3040,113.4100,192.1910
25/12/2018,160.6180,113.4100,192.1910
26/12/2018,165.6630,113.3200,201.8530
27/12/2018,166.7820,111.4900,203.6540
28/12/2018,167.0670,113.7200,202.8610
31/12/2018,168.2810,114.2000,204.6570
1/1/2019,168.2840,114.2000,204.6570
2/1/2019,169.1750,114.0500,206.2660
3/1/2019,166.1110,113.0100,200.5850
4/1/2019,170.4200,116.2000,207.1950
7/1/2019,171.0350,115.9200,207.7880
8/1/2019,172.7650,116.8800,210.2200
9/1/2019,173.0700,117.4900,209.8570
10/1/2019,173.5070,117.8900,210.6380
11/1/2019,174.1250,117.9600,211.4160
14/1/2019,173.4750,117.4100,210.4510
15/1/2019,175.3860,117.8200,213.3450
16/1/2019,176.2300,118.3600,214.5770
17/1/2019,177.2800,118.3900,216.5090
18/1/2019,179.7420,120.5700,219.5680
21/1/2019,179.7580,120.3200,219.5870
22/1/2019,177.9280,119.8000,216.6550
23/1/2019,177.6950,119.7100,216.6620
24/1/2019,178.3710,120.0000,217.4830
25/1/2019,179.3440,120.7200,218.5600
28/1/2019,177.6240,119.5600,216.1680
29/1/2019,177.9800,120.5200,216.2010
30/1/2019,179.7250,121.0100,219.3870
31/1/2019,180.5180,121.1300,220.3650
1/2/2019,180.7140,121.5000,220.7520
4/2/2019,182.0720,121.5800,223.0120
5/2/2019,183.5850,123.3400,224.4390
6/2/2019,183.7120,123.5300,224.5520
7/2/2019,182.2620,121.7100,222.9620
8/2/2019,182.1350,121.0400,223.6660
11/2/2019,183.0710,122.0700,224.8720
12/2/2019,184.8160,122.6300,227.3220
13/2/2019,185.7040,123.3600,228.2210
14/2/2019,185.4390,122.9400,227.8870
15/2/2019,187.3530,124.6800,230.5850
18/2/2019,187.1770,124.9100,229.6980
19/2/2019,187.0190,124.6800,229.4770
20/2/2019,187.4760,125.5200,229.5680
21/2/2019,186.9430,125.1500,228.7520
22/2/2019,187.9330,125.4200,230.4540
25/2/2019,188.2380,125.7400,230.5840
26/2/2019,188.0440,126.1700,230.1840
27/2/2019,187.6850,125.8300,229.7180
28/2/2019,187.0480,125.8700,228.9810
1/3/2019,187.9820,126.3400,230.5090
4/3/2019,188.5410,126.6400,230.8890
5/3/2019,188.5460,126.8300,230.9350
6/3/2019,187.5510,126.7800,229.1550
7/3/2019,187.4170,126.2600,229.0470
8/3/2019,186.4310,125.1000,228.5060
11/3/2019,188.7470,126.0900,232.1000
12/3/2019,188.6920,125.9900,231.7470
13/3/2019,189.2170,126.7800,232.6210
14/3/2019,189.3600,127.7600,232.5130
15/3/2019,190.1230,128.6200,233.1970
18/3/2019,190.7600,129.0100,233.8380
19/3/2019,190.8290,129.7400,233.5890
20/3/2019,189.9820,128.5500,232.7910
21/3/2019,191.2670,128.5400,235.1880
22/3/2019,189.5840,126.9700,232.2330
25/3/2019,188.2230,126.3900,231.1950
26/3/2019,190.3330,127.3500,233.7330
27/3/2019,190.0340,127.3800,233.2220
28/3/2019,190.4270,127.1800,234.4360
29/3/2019,191.6800,127.9100,236.1530
1/4/2019,193.9970,129.4500,239.0500
2/4/2019,194.5180,129.9000,239.6850
3/4/2019,194.8710,131.1400,239.4120
4/4/2019,195.0720,130.8000,240.1130
5/4/2019,195.6050,130.9200,241.1000
8/4/2019,195.2130,130.7400,240.5370
9/4/2019,194.1350,130.1100,238.8200
10/4/2019,194.9490,130.4600,240.1950
11/4/2019,194.5350,130.5400,239.7480
12/4/2019,194.8930,130.7500,240.4480
15/4/2019,195.1290,130.9000,240.4130
16/4/2019,195.4680,131.2700,240.7010
17/4/2019,195.2310,131.4600,240.0250
18/4/2019,196.1890,131.7500,241.6710
19/4/2019,196.2030,131.7500,241.6710
22/4/2019,196.1130,131.5500,241.6890
23/4/2019,198.1200,132.0700,244.8870
24/4/2019,197.6910,131.8800,244.4570
25/4/2019,198.4130,131.6100,245.5820
26/4/2019,198.8580,131.8700,246.3210
29/4/2019,198.9580,131.9600,246.5080
30/4/2019,198.5110,132.0400,245.8170
1/5/2019,197.1340,131.9000,243.2610
2/5/2019,197.3250,131.2400,243.9780
3/5/2019,198.7740,131.7500,246.2980
6/5/2019,197.6270,130.6100,245.0650
7/5/2019,194.9070,128.7500,241.1250
8/5/2019,194.3350,128.9600,240.4600
9/5/2019,192.7150,126.9000,239.1550
10/5/2019,193.1030,127.2300,239.7300
13/5/2019,189.5000,125.7300,233.8490
14/5/2019,191.1440,127.0100,236.4820
15/5/2019,192.2980,127.6300,238.0120
16/5/2019,194.2020,129.1600,240.7380
17/5/2019,193.6670,128.7100,239.6900
20/5/2019,192.4870,127.3900,237.9240
21/5/2019,193.3920,128.0600,239.6510
22/5/2019,193.3300,127.8900,239.5350
23/5/2019,191.1720,126.0700,236.6800
24/5/2019,190.9400,126.7600,235.8870
27/5/2019,191.2730,127.0200,236.1390
28/5/2019,190.4980,126.7800,234.5700
29/5/2019,189.2240,124.9800,233.5920
30/5/2019,189.6510,125.4900,234.4110
31/5/2019,187.5070,124.4700,231.0500
3/6/2019,186.4280,125.0000,229.1410
4/6/2019,188.8690,125.7100,233.4440
5/6/2019,190.0300,126.1400,234.7590
6/6/2019,190.4400,126.1200,235.7490
7/6/2019,191.5610,127.2800,237.0750
10/6/2019,192.7200,127.5700,238.7350
11/6/2019,193.1110,128.4200,238.6120
12/6/2019,192.5290,128.0000,238.0220
13/6/2019,193.5790,128.1900,240.0200
14/6/2019,193.8510,127.6700,240.5820
17/6/2019,193.8260,127.5600,240.8290
18/6/2019,196.3580,129.7300,244.0770
19/6/2019,196.8050,129.7800,244.2110
20/6/2019,197.4570,130.2500,244.8440
21/6/2019,196.4740,129.7700,243.8210
24/6/2019,195.2840,129.4500,241.8220
25/6/2019,194.1090,129.3000,239.6350
26/6/2019,193.7340,128.9200,239.4670
27/6/2019,194.5950,128.9200,240.6220
28/6/2019,195.3260,129.7700,241.6180
1/7/2019,197.6740,130.7400,244.8510
2/7/2019,198.7610,131.2400,246.1910
3/7/2019,200.3380,132.3100,248.4160
4/7/2019,200.4940,132.4500,248.4050
5/7/2019,200.6840,131.5000,249.3070
8/7/2019,199.8120,131.4200,248.1890
9/7/2019,199.8840,130.7900,248.8180
10/7/2019,199.7730,130.5300,248.9320
11/7/2019,200.1190,130.3500,249.4420
12/7/2019,200.7910,130.3700,250.6360
15/7/2019,200.7750,130.6400,250.4950
16/7/2019,200.8950,131.1100,250.4580
17/7/2019,199.9360,130.6200,248.8850
18/7/2019,200.1030,130.3300,249.9420
19/7/2019,199.6960,130.4600,248.3080
22/7/2019,199.9650,130.6300,249.0110
23/7/2019,202.3570,131.9400,252.3290
24/7/2019,203.2320,131.9900,253.7480
25/7/2019,201.9580,131.2300,252.0020
26/7/2019,203.3460,131.6400,254.6380
29/7/2019,202.9600,131.7500,254.0420
30/7/2019,201.9800,129.8700,253.1980
31/7/2019,200.6280,130.0900,250.6500
1/8/2019,200.6690,130.6400,250.0640
2/8/2019,197.7500,127.4000,247.1300
5/8/2019,191.4740,124.3900,237.9300
6/8/2019,192.5330,123.8300,241.0240
7/8/2019,192.4770,124.1200,240.6360
8/8/2019,195.7300,126.1700,245.5510
9/8/2019,194.6580,125.1200,243.8650
12/8/2019,192.7440,124.7300,240.5050
13/8/2019,194.8190,125.4200,244.7290
14/8/2019,191.0620,123.3600,238.3410
15/8/2019,191.4610,122.9800,239.7640
16/8/2019,193.8900,124.5200,243.3480
19/8/2019,196.1930,125.9300,246.4380
20/8/2019,195.1810,125.0400,244.6990
21/8/2019,196.5700,126.5600,246.6610
22/8/2019,196.4460,126.0700,246.7800
23/8/2019,192.5460,125.0400,239.7860
26/8/2019,193.4310,125.0300,242.2650
27/8/2019,193.6150,125.8000,241.7260
28/8/2019,194.7130,125.6200,243.8080
29/8/2019,196.8240,126.9500,247.0960
30/8/2019,198.2940,127.8200,248.4560
2/9/2019,198.9270,128.2600,249.4750
3/9/2019,198.1180,127.9800,247.8560
4/9/2019,199.0320,129.1400,249.0390
5/9/2019,201.0420,130.0700,251.9320
6/9/2019,201.3970,130.4600,252.0480
9/9/2019,201.1790,130.1100,251.6990
10/9/2019,201.5650,130.3500,252.1140
11/9/2019,203.7640,131.4000,254.9750
12/9/2019,203.8290,131.6400,254.9200
13/9/2019,203.2140,132.0000,253.4220
16/9/2019,203.8900,131.2600,254.7740
17/9/2019,203.4740,131.1800,254.2620
18/9/2019,203.2220,131.1700,254.0590
19/9/2019,203.6140,132.0100,254.1380
20/9/2019,203.7850,132.3900,253.9160
23/9/2019,203.7280,131.4100,254.2570
24/9/2019,202.6170,131.3500,252.0010
25/9/2019,203.5700,130.6300,254.4950
26/9/2019,203.7740,131.4300,254.2510
27/9/2019,202.9240,132.0500,252.6790
30/9/2019,204.1900,132.5100,255.0540
1/10/2019,201.8850,130.7600,251.5390
2/10/2019,197.9170,127.2300,246.4620
3/10/2019,198.1330,127.2100,247.5940
4/10/2019,200.3130,128.1100,251.2070
7/10/2019,199.8450,129.0400,249.7610
8/10/2019,197.9670,127.6100,246.6420
9/10/2019,198.7970,128.1500,248.3720
10/10/2019,199.3550,128.9400,249.1870
11/10/2019,201.6470,131.8200,251.4900
14/10/2019,201.4640,131.2000,251.3910
15/10/2019,203.2190,132.5800,253.6120
16/10/2019,202.8630,132.3900,252.6890
17/10/2019,202.2710,132.2700,251.9220
18/10/2019,201.2360,131.8600,250.3820
21/10/2019,202.3980,132.6800,251.9340
22/10/2019,202.2160,132.8600,251.3300
23/10/2019,202.8560,132.9900,252.3770
24/10/2019,203.7430,133.8000,253.2750
25/10/2019,204.6450,134.0000,254.6630
28/10/2019,205.4130,134.3000,256.0510
29/10/2019,205.0850,134.0900,255.2670
30/10/2019,205.3930,134.2200,255.9220
31/10/2019,204.4300,133.4700,254.3620
1/11/2019,205.8870,134.4000,256.5400
4/11/2019,207.0040,135.7400,257.7620
5/11/2019,208.3160,136.0400,259.2900
6/11/2019,208.5200,136.3300,259.4530
7/11/2019,209.5690,136.7800,260.9020
8/11/2019,210.2140,136.3900,262.1700
11/11/2019,209.7290,136.3600,261.4120
12/11/2019,210.4860,136.8900,262.3400
13/11/2019,210.3870,136.5200,262.6210
14/11/2019,210.2580,135.9800,263.0400
15/11/2019,210.9150,136.5100,263.8770
18/11/2019,210.6360,136.4600,263.3410
19/11/2019,210.5810,136.2700,263.3090
20/11/2019,209.9210,135.7000,262.7590
21/11/2019,209.3110,135.2000,262.0900
22/11/2019,210.4440,135.8200,263.6740
25/11/2019,212.4090,137.2000,266.2460
26/11/2019,212.7440,137.2600,266.7690
27/11/2019,213.7670,137.6900,268.2570
28/11/2019,213.5490,137.5000,268.0870
29/11/2019,212.2890,136.8600,266.4810
2/12/2019,209.9340,134.7300,263.0080
3/12/2019,208.5010,133.8100,261.0680
4/12/2019,209.5650,135.3600,262.5550
5/12/2019,209.7610,135.1700,262.8160
6/12/2019,212.2290,136.7600,266.2110
9/12/2019,211.4840,136.4600,264.8620
10/12/2019,210.8440,136.1200,264.1070
11/12/2019,211.4040,136.4400,264.9200
12/12/2019,212.1130,136.8800,266.2880
13/12/2019,212.7020,138.2800,265.8770
16/12/2019,214.3070,140.2000,267.8000
17/12/2019,213.9230,139.3400,267.4690
18/12/2019,214.1450,139.1800,268.0330
19/12/2019,215.0060,139.4300,269.4880
20/12/2019,216.4660,140.5300,271.5900
23/12/2019,216.4980,140.4800,271.7680
24/12/2019,216.5500,140.6800,271.6840
25/12/2019,216.4930,140.6800,271.6840
26/12/2019,217.1540,140.7200,272.8680
27/12/2019,216.3280,140.9300,271.2920
30/12/2019,214.4840,139.7000,268.7250
31/12/2019,214.5480,139.6000,269.0130
1/1/2020,214.5490,139.6000,269.0130
2/1/2020,216.6000,140.8900,271.8760
3/1/2020,216.1270,140.5200,270.9210
6/1/2020,215.7780,140.0000,271.2910
7/1/2020,216.5190,140.3100,271.7600
8/1/2020,217.3600,140.5600,273.6590
9/1/2020,218.8820,140.9400,275.9050
10/1/2020,218.4600,140.7600,274.8830
13/1/2020,219.0330,140.5000,276.3640
14/1/2020,219.3020,140.9000,276.2750
15/1/2020,219.0380,140.9500,276.0040
16/1/2020,220.5280,141.2500,278.5900
17/1/2020,222.3120,142.5900,280.7770
20/1/2020,222.5190,142.3900,281.0940
21/1/2020,221.6800,142.1600,280.0340
22/1/2020,222.2160,142.0300,280.7730
23/1/2020,222.4420,141.0700,281.8580
24/1/2020,221.8520,142.2500,279.8560
27/1/2020,218.4680,139.0500,275.8010
28/1/2020,220.2310,140.2100,278.9060
29/1/2020,220.3640,140.7700,278.7540
30/1/2020,219.4960,139.3600,278.7330
31/1/2020,215.8370,137.7800,272.6870
3/2/2020,217.1500,138.0500,275.4640
4/2/2020,220.4700,140.2700,280.2470
5/2/2020,223.2120,142.0000,283.9380
6/2/2020,224.7810,142.6400,285.5040
7/2/2020,223.9660,142.2600,284.3130
10/2/2020,225.5670,142.3300,287.4610
11/2/2020,226.5060,143.5800,288.2840
12/2/2020,228.2040,144.4900,290.6800
13/2/2020,228.7170,144.3500,291.5920
14/2/2020,228.9190,144.0800,292.2730
17/2/2020,229.1730,144.5500,292.6770
18/2/2020,228.4610,144.0000,292.1120
19/2/2020,230.0300,145.2000,294.3670
20/2/2020,228.7540,143.9400,293.0450
21/2/2020,226.0940,143.1700,288.6320
24/2/2020,219.2240,137.7900,278.8560
25/2/2020,213.2980,135.3800,270.1530
26/2/2020,212.2630,135.3900,268.9790
27/2/2020,202.3720,130.3500,254.2790
28/2/2020,199.0410,125.7900,252.1970
2/3/2020,202.9490,125.9900,260.1660
3/3/2020,199.1000,127.5400,251.9500
4/3/2020,205.5910,129.4200,263.3000
5/3/2020,200.0780,127.5400,253.3800
6/3/2020,194.0410,122.8400,246.2760
9/3/2020,178.4280,113.5500,225.2030
10/3/2020,184.6990,112.3700,237.7470
11/3/2020,178.5600,111.5100,227.3590
12/3/2020,163.7020,98.5900,209.3610
13/3/2020,173.5840,100.0300,228.6730
16/3/2020,156.1040,95.2700,199.7000
17/3/2020,165.0020,97.6100,214.6790
18/3/2020,158.5640,93.7300,205.8860
19/3/2020,161.6830,96.6200,209.9060
20/3/2020,157.7160,98.2400,201.1900
23/3/2020,152.0480,94.0900,194.1320
24/3/2020,164.8150,102.1100,211.6510
25/3/2020,168.3570,105.3400,213.5840
26/3/2020,173.7300,107.9600,222.9670
27/3/2020,168.7270,104.2900,214.8670
30/3/2020,173.1720,105.6900,222.4810
31/3/2020,172.4200,107.3800,220.0450
1/4/2020,166.5050,104.3300,211.1500
2/4/2020,169.4820,104.9000,216.9900
3/4/2020,168.0240,103.8600,214.9090
6/4/2020,178.1640,107.6600,230.5280
7/4/2020,177.8240,109.5500,228.1910
8/4/2020,182.3610,109.5000,236.4830
9/4/2020,183.9660,111.1300,238.4240
10/4/2020,184.0860,111.1300,238.4240
13/4/2020,183.3030,111.3000,236.8940
14/4/2020,186.8180,111.8100,242.6320
15/4/2020,183.5510,108.1900,238.7500
16/4/2020,184.8780,108.8100,241.3660
17/4/2020,189.1940,111.6400,247.0140
20/4/2020,187.1210,112.3700,242.8630
21/4/2020,181.6580,108.5000,235.7450
22/4/2020,185.6250,110.5500,241.9840
23/4/2020,186.1930,111.5400,241.8730
24/4/2020,187.7130,110.3000,245.6170
27/4/2020,190.5110,112.3000,248.8520
28/4/2020,190.7410,114.2300,247.6970
29/4/2020,194.8240,116.2200,253.8960
30/4/2020,191.3830,113.6600,249.1420
1/5/2020,185.9610,112.6300,240.8820
4/5/2020,186.8690,109.7700,244.1090
5/5/2020,190.0980,112.1600,248.1860
6/5/2020,189.8600,111.7300,247.6220
7/5/2020,191.9680,112.8900,251.1570
8/5/2020,193.6490,113.8900,253.2310
11/5/2020,194.3880,113.4400,254.4430
12/5/2020,191.0010,113.7600,248.0860
13/5/2020,188.2750,111.4900,244.4280
14/5/2020,188.8520,109.1100,247.8600
15/5/2020,189.5690,109.5400,248.7580
18/5/2020,194.5860,114.0600,255.6580
19/5/2020,192.2750,113.2400,250.9870
20/5/2020,194.3360,114.3500,254.1440
21/5/2020,193.5680,113.4500,253.4110
22/5/2020,194.2690,113.3600,255.3110
25/5/2020,195.1460,114.9800,255.2410
26/5/2020,196.5450,116.2100,256.2380
27/5/2020,198.8560,116.6200,260.2460
28/5/2020,198.4290,118.4200,257.7690
29/5/2020,197.1740,116.5800,257.5220
1/6/2020,198.3970,117.8500,258.3430
2/6/2020,199.7050,119.6900,259.3730
3/6/2020,202.2820,122.7500,262.0180
4/6/2020,199.6990,121.8500,257.9930
5/6/2020,204.5920,124.8200,265.1930
8/6/2020,206.7420,124.5300,268.6920
9/6/2020,204.6200,123.0300,265.3880
10/6/2020,203.9530,122.6200,264.3570
11/6/2020,193.3010,117.6100,248.3260
12/6/2020,196.5230,117.9500,254.4670
15/6/2020,196.6670,117.5900,256.2480
16/6/2020,201.6450,120.9800,261.9020
17/6/2020,201.8050,121.9000,261.4390
18/6/2020,201.6540,121.0000,261.7720
19/6/2020,201.6940,121.7300,261.2590
22/6/2020,201.3320,120.7700,261.4620
23/6/2020,201.4630,122.3600,260.5540
24/6/2020,197.4360,118.9400,255.1280
25/6/2020,199.7360,119.8300,259.4550
26/6/2020,196.6410,119.3300,253.5010
29/6/2020,197.6190,119.8300,256.0940
30/6/2020,200.1790,119.9400,260.4890
1/7/2020,200.5150,120.1800,261.2530
2/7/2020,202.5840,122.5400,263.2400
3/7/2020,202.2180,121.5300,262.9120
6/7/2020,204.2970,123.4700,265.4650
7/7/2020,202.9650,122.6800,263.5150
8/7/2020,203.0670,121.9100,264.7500
9/7/2020,202.6020,120.9500,264.2410
10/7/2020,203.8560,122.0200,266.4350
13/7/2020,202.4350,123.2400,262.4050
14/7/2020,203.4270,122.2900,265.2330
15/7/2020,205.5840,124.3800,267.2240
16/7/2020,204.4500,123.8000,265.9460
17/7/2020,205.0770,123.9900,267.0620
20/7/2020,206.4530,124.8400,269.2380
21/7/2020,206.3550,125.2200,268.3350
22/7/2020,205.0330,124.0600,267.4310
23/7/2020,203.2680,124.1100,263.9060
24/7/2020,201.2990,122.0100,261.4300
27/7/2020,200.4220,121.6000,260.2420
28/7/2020,200.2390,122.0700,259.4780
29/7/2020,201.1740,122.0000,261.8160
30/7/2020,199.4740,119.3200,260.5200
31/7/2020,199.0430,118.1200,261.7960
3/8/2020,202.1800,120.5500,265.7790
4/8/2020,202.9860,120.4900,266.2980
5/8/2020,202.4590,120.9900,265.1590
6/8/2020,203.4750,120.1000,267.6010
7/8/2020,204.0760,120.3900,268.7420
10/8/2020,204.8830,120.8100,269.7170
11/8/2020,204.7790,122.8800,267.4980
12/8/2020,206.8990,124.3300,270.5250
13/8/2020,206.1740,123.4800,269.4770
14/8/2020,205.8140,121.9700,269.5890
17/8/2020,205.9880,122.3700,269.8630
18/8/2020,205.5340,121.7100,269.3710
19/8/2020,205.4590,122.5300,268.5680
20/8/2020,206.0240,121.1800,270.9550
21/8/2020,207.3650,120.9800,273.3500
24/8/2020,208.9240,122.9300,275.0600
25/8/2020,209.2570,122.5400,275.8280
26/8/2020,211.3590,123.6000,278.9610
27/8/2020,211.5690,122.7900,280.0910
28/8/2020,210.8560,122.1100,279.3660
31/8/2020,209.6570,121.3400,277.8360
1/9/2020,210.5890,120.9000,280.1150
2/9/2020,215.0920,122.9100,286.9310
3/9/2020,209.2540,121.2700,276.4910
4/9/2020,207.6970,119.9400,275.0230
7/9/2020,207.9170,121.8800,274.3490
8/9/2020,203.8720,120.5100,266.9750
9/9/2020,206.9890,122.5200,272.2270
10/9/2020,203.6840,121.8000,266.1880
11/9/2020,204.3940,121.9700,267.1350
14/9/2020,206.1160,122.1200,270.0250
15/9/2020,207.4900,122.9400,272.1810
16/9/2020,207.4890,123.6500,271.3590
17/9/2020,206.1320,122.9700,269.4270
18/9/2020,203.8810,122.1400,265.5410
21/9/2020,202.5650,118.2400,265.4830
22/9/2020,204.4260,118.4800,269.0090
23/9/2020,201.6780,119.1700,263.1740
24/9/2020,201.7870,117.9600,264.6190
25/9/2020,204.4940,117.8200,269.6250
28/9/2020,207.5060,120.4000,273.3950
29/9/2020,205.3950,119.7500,270.1460
30/9/2020,206.1390,119.5600,272.4450
1/10/2020,207.0910,119.7500,274.0650
2/10/2020,205.9260,120.0600,271.8010
5/10/2020,208.1230,121.0400,274.9170
6/10/2020,206.3280,121.1200,271.2010
7/10/2020,209.1830,120.9800,276.6390
8/10/2020,210.9760,121.9300,279.0890
9/10/2020,211.5600,122.6100,280.0270
12/10/2020,214.2030,123.4300,284.6070
13/10/2020,214.2580,122.8100,284.7560
14/10/2020,213.0580,122.6800,282.5590
15/10/2020,212.6070,120.1000,283.5770
16/10/2020,212.6020,121.6800,283.0120
19/10/2020,209.5200,121.3900,277.0210
20/10/2020,209.1120,121.0500,277.0280
21/10/2020,207.9180,119.4400,275.3040
22/10/2020,209.0180,119.3200,277.7880
23/10/2020,209.7000,120.1000,278.5610
26/10/2020,206.5230,118.0200,273.8740
27/10/2020,205.5250,116.8600,272.8040
28/10/2020,200.4330,113.4500,265.1620
29/10/2020,203.0820,113.2800,270.4030
30/10/2020,201.0020,113.4600,266.8540
2/11/2020,203.7730,115.3200,270.3420
3/11/2020,206.2430,117.9800,273.0910
4/11/2020,210.7590,120.3700,279.9420
5/11/2020,212.9710,121.5100,282.7310
6/11/2020,212.4080,121.2800,281.6640
9/11/2020,216.0800,126.3100,285.1700
10/11/2020,216.5790,127.5300,284.5700
11/11/2020,219.5670,128.8700,288.5760
12/11/2020,216.9480,127.7100,284.6160
13/11/2020,218.5060,127.7400,288.0250
16/11/2020,220.9790,129.2600,290.8660
17/11/2020,219.9900,128.9800,288.9390
18/11/2020,218.6850,129.5400,285.9960
19/11/2020,219.6040,128.5600,288.2840
20/11/2020,218.8030,129.2000,286.1700
23/11/2020,220.0550,128.9700,288.8340
24/11/2020,222.5190,130.2700,291.9840
25/11/2020,222.2080,130.1700,291.2100
26/11/2020,222.2210,129.9800,291.1740
27/11/2020,222.3220,130.4800,290.9940
30/11/2020,220.5090,129.1400,289.4480
1/12/2020,221.4120,129.9500,290.6970
2/12/2020,220.9920,129.9800,289.9120
3/12/2020,220.1200,129.9500,288.0850
4/12/2020,222.0020,130.7600,291.1010
7/12/2020,221.8300,130.3600,291.1120
8/12/2020,222.7170,130.6500,292.6000
9/12/2020,222.0790,131.0700,290.4420
10/12/2020,221.2890,130.5400,289.4470
11/12/2020,221.1270,129.5100,289.5920
14/12/2020,220.6000,130.0100,288.2880
15/12/2020,222.1440,130.3200,291.3020
16/12/2020,222.4500,131.4200,291.0110
17/12/2020,223.0620,131.7200,291.6980
18/12/2020,222.5380,131.3000,291.2960
21/12/2020,221.1550,128.2000,290.8060
22/12/2020,221.7960,129.6500,291.6630
23/12/2020,222.1670,131.0100,291.1780
24/12/2020,222.8610,131.1400,292.1780
25/12/2020,222.8800,131.1400,292.1780
28/12/2020,223.7800,131.9900,293.3950
29/12/2020,223.7360,132.9400,292.0070
30/12/2020,222.9840,132.5100,291.0710
31/12/2020,224.5010,132.1000,294.2410
1/1/2021,224.5010,132.1000,294.2410
4/1/2021,222.1690,133.0000,289.0630
5/1/2021,223.2640,132.7800,291.0720
6/1/2021,224.4570,134.6500,292.3810
7/1/2021,227.7390,135.3400,297.5780
8/1/2021,229.3970,136.2400,299.3440
11/1/2021,229.4340,135.3700,300.0330
12/1/2021,229.6480,135.4600,300.1790
13/1/2021,230.0700,135.5700,300.7240
14/1/2021,230.4030,136.5600,300.2040
15/1/2021,229.2480,135.2000,299.0910
18/1/2021,229.4680,135.4100,299.5240
19/1/2021,230.0740,135.1700,300.6740
20/1/2021,232.9480,136.1200,305.4620
21/1/2021,232.4190,136.1200,304.3770
22/1/2021,231.1680,135.3800,302.9930
25/1/2021,232.0790,134.3100,305.0640
26/1/2021,231.1520,135.0900,303.2850
27/1/2021,227.5540,133.6000,297.1250
28/1/2021,228.3260,133.6000,299.5840
29/1/2021,223.7170,131.0500,293.2970
1/2/2021,228.0060,132.6600,299.7980
2/2/2021,231.9220,134.3200,305.6090
3/2/2021,232.7400,134.7900,306.1700
4/2/2021,235.0820,135.5300,310.4930
5/2/2021,235.5040,135.5000,310.7150
8/2/2021,236.9760,135.9000,312.4300
9/2/2021,236.2210,135.8400,310.9370
10/2/2021,235.7580,135.5600,310.0800
11/2/2021,236.2740,136.1000,310.7480
12/2/2021,237.5220,137.0300,312.6080
15/2/2021,238.1690,138.8900,312.2600
16/2/2021,238.2960,138.7800,312.2140
17/2/2021,238.9760,137.8400,314.0700
18/2/2021,237.0700,136.7400,311.6410
19/2/2021,236.3130,137.4200,309.9490
22/2/2021,234.5640,136.8500,306.5280
23/2/2021,234.2320,136.2900,306.1530
24/2/2021,236.0580,136.9000,310.1900
25/2/2021,230.5780,136.4900,299.7700
26/2/2021,229.4060,134.1900,300.8100
1/3/2021,235.8650,136.6300,310.3750
2/3/2021,234.3410,136.9300,307.3050
3/3/2021,231.8620,137.0200,302.2440
4/3/2021,229.5210,136.6100,298.5890
5/3/2021,233.9580,135.6200,307.4930
8/3/2021,234.4550,138.4000,306.5740
9/3/2021,237.3180,139.3800,310.9900
10/3/2021,238.2200,139.9700,312.3820
11/3/2021,239.5690,140.6000,314.5370
12/3/2021,240.1180,140.2800,315.2980
15/3/2021,241.8060,140.2500,318.1490
16/3/2021,242.4110,141.4300,318.1140
17/3/2021,242.4730,140.9000,318.7130
18/3/2021,239.9570,141.4800,312.9070
